ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
25107,JD240881,05/23/2020 11:53:00 PM,034XX W NORTH AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1422,14,26,23,01A,1152903,1910414,2020,09/18/2022 04:45:51 PM,41.910030109,-87.713731732,"(41.910030109, -87.713731732)"
25950,JE240300,05/23/2021 08:37:00 PM,037XX W FLOURNOY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1133,11,24,27,01A,1151676,1896776,2021,09/18/2022 04:45:51 PM,41.872630278,-87.718598203,"(41.872630278, -87.718598203)"
25948,JE240387,05/23/2021 09:06:00 PM,046XX S FEDERAL ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,215,2,3,38,01A,1176485,1874040,2021,09/18/2022 04:45:51 PM,41.809717284,-87.628198973,"(41.809717284, -87.628198973)"
25947,JE240387,05/23/2021 09:08:00 PM,046XX S FEDERAL ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,215,2,3,38,01A,1176485,1874040,2021,09/18/2022 04:45:51 PM,41.809717284,-87.628198973,"(41.809717284, -87.628198973)"
25949,JE231510,05/23/2021 12:15:00 AM,038XX W GLADYS AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,1133,11,28,26,01A,1150797,1898080,2021,09/18/2022 04:45:51 PM,41.876225829,-87.721791324,"(41.876225829, -87.721791324)"
25946,JE239400,05/23/2021 12:31:00 AM,000XX N KILBOURN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1113,11,28,26,01A,1146387,1899777,2021,09/18/2022 04:45:51 PM,41.88096768,-87.737940272,"(41.88096768, -87.737940272)"
26780,JF252752,05/23/2022 03:00:00 PM,028XX W POLK ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1135,11,28,27,01A,1157600,1896245,2022,08/31/2022 04:51:30 PM,41.87105468,-87.696862884,"(41.87105468, -87.696862884)"
26781,JF253293,05/23/2022 11:00:00 PM,004XX S CLINTON ST,110,HOMICIDE,FIRST DEGREE MURDER,"CTA ""L"" TRAIN",true,false,121,1,25,28,01A,1172799,1898209,2022,09/18/2022 04:45:51 PM,41.876121224,-87.641003973,"(41.876121224, -87.641003973)"
27513,JG272046,05/23/2023 04:10:00 PM,060XX N KENMORE AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2433,24,48,77,01A,1168152,1940159,2023,05/30/2023 04:48:27 PM,41.991335662,-87.656850699,"(41.991335662, -87.656850699)"
19408,HS323180,05/24/2010 03:20:00 AM,041XX S INDIANA AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,214,2,3,38,01A,1178288,1877532,2010,09/18/2022 04:45:51 PM,41.819258844,-87.621479805,"(41.819258844, -87.621479805)"
19409,HS323842,05/24/2010 10:59:00 PM,002XX N KOSTNER AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1114,11,28,26,01A,1147011,1901217,2010,09/18/2022 04:45:51 PM,41.884907304,-87.735612136,"(41.884907304, -87.735612136)"
19883,HT311503,05/24/2011 04:17:00 AM,027XX N ALBANY AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1411,14,35,22,01A,1155237,1918049,2011,09/18/2022 04:45:51 PM,41.930934583,-87.704951995,"(41.930934583, -87.704951995)"
20891,HW289762,05/24/2013 10:59:00 PM,004XX N CENTRAL AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1523,15,28,25,01A,1138962,1902402,2013,09/18/2022 04:45:51 PM,41.888309133,-87.765140918,"(41.888309133, -87.765140918)"
20892,HW289806,05/24/2013 11:46:00 PM,011XX N LAWNDALE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1112,11,27,23,01A,1151500,1907391,2013,05/03/2023 04:46:05 PM,41.901762404,-87.718965358,"(41.901762404, -87.718965358)"
21393,HX274827,05/24/2014 04:44:00 PM,069XX S EMERALD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,732,7,6,68,01A,1172501,1858952,2014,09/18/2022 04:45:51 PM,41.768402925,-87.643255778,"(41.768402925, -87.643255778)"
21394,HX275126,05/24/2014 08:06:00 PM,009XX W WINDSOR AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1914,19,46,3,01A,1169149,1930375,2014,09/18/2022 04:45:51 PM,41.964466449,-87.653469117,"(41.964466449, -87.653469117)"
21882,HY272716,05/24/2015 01:35:00 AM,061XX S HONORE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,714,7,15,67,01A,1165072,1863943,2015,09/18/2022 04:45:51 PM,41.782259223,-87.670345664,"(41.782259223, -87.670345664)"
21884,HY273377,05/24/2015 04:45:00 PM,033XX W DIVISION ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1422,14,26,23,01A,1153977,1907787,2015,08/31/2022 04:51:30 PM,41.902800026,-87.709856412,"(41.902800026, -87.709856412)"
21883,HY273328,05/24/2015 05:25:00 PM,032XX W MAYPOLE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1123,11,28,27,01A,1154669,1900797,2015,09/18/2022 04:45:51 PM,41.88360497,-87.707501835,"(41.88360497, -87.707501835)"
21885,HY273621,05/24/2015 08:20:00 PM,044XX S COTTAGE GROVE AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,221,2,4,39,01A,1182342,1875656,2015,09/18/2022 04:45:51 PM,41.814017834,-87.60666652,"(41.814017834, -87.60666652)"
21880,HY272649,05/24/2015 12:01:00 AM,047XX N TROY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1713,17,33,14,01A,1154525,1931276,2015,09/18/2022 04:45:51 PM,41.967244668,-87.707213378,"(41.967244668, -87.707213378)"
21881,HY272708,05/24/2015 12:48:00 AM,079XX S EAST END AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,414,4,8,46,01A,1189028,1852668,2015,09/18/2022 04:45:51 PM,41.750779238,-87.582877986,"(41.750779238, -87.582877986)"
22502,HZ278320,05/24/2016 09:00:00 PM,057XX S CALUMET AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,232,2,20,40,01A,1179463,1867023,2016,08/31/2022 04:51:30 PM,41.790394439,-87.617490568,"(41.790394439, -87.617490568)"
23309,JA277952,05/24/2017 10:11:00 PM,027XX E 77TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,421,4,7,43,01A,1195760,1854434,2017,09/18/2022 04:45:51 PM,41.755461498,-87.558150882,"(41.755461498, -87.558150882)"
24556,JC276141,05/24/2019 02:12:00 AM,013XX W 61ST ST,110,HOMICIDE,FIRST DEGREE MURDER,GARAGE,false,false,713,7,16,67,01A,1168477,1864312,2019,09/18/2022 04:45:51 PM,41.783199083,-87.657851361,"(41.783199083, -87.657851361)"
25109,JD241071,05/24/2020 04:21:00 AM,078XX S INGLESIDE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,624,6,8,69,01A,1183922,1853193,2020,08/31/2022 04:51:30 PM,41.75234058,-87.601572228,"(41.75234058, -87.601572228)"
25111,JD241492,05/24/2020 04:45:00 PM,004XX E 103RD ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,512,5,9,49,01A,1181181,1836771,2020,08/31/2022 04:51:30 PM,41.707340178,-87.612120952,"(41.707340178, -87.612120952)"
25110,JD241150,05/24/2020 08:15:00 AM,010XX N DRAKE AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1121,11,27,23,01A,1152517,1906770,2020,08/31/2022 04:51:30 PM,41.900038273,-87.715246204,"(41.900038273, -87.715246204)"
25951,JE240575,05/24/2021 01:54:00 AM,045XX W MAYPOLE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1113,11,28,26,01A,1146175,1901074,2021,09/18/2022 04:45:51 PM,41.884530833,-87.738685729,"(41.884530833, -87.738685729)"
25953,JE240540,05/24/2021 03:06:00 PM,020XX N LARAMIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2515,25,36,19,01A,1141387,1913179,2021,09/18/2022 04:45:51 PM,41.917838056,-87.755968972,"(41.917838056, -87.755968972)"
25952,JE241639,05/24/2021 09:35:00 PM,005XX S OAKLEY BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1225,12,28,28,01A,1161150,1897600,2021,09/18/2022 04:45:51 PM,41.874699955,-87.683791888,"(41.874699955, -87.683791888)"
26782,JF253314,05/24/2022 12:14:00 AM,123XX S EMERALD AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,523,5,34,53,01A,1173556,1823102,2022,09/26/2022 04:46:54 PM,41.670002157,-87.640446289,"(41.670002157, -87.640446289)"
27515,JG273198,05/24/2023 11:58:00 AM,060XX S GREEN ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,712,7,16,68,01A,1171673,1864815,2023,05/31/2023 04:51:13 PM,41.784509877,-87.646119056,"(41.784509877, -87.646119056)"
19410,HS325550,05/25/2010 01:57:00 PM,076XX S COLES AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,421,4,7,43,01A,1196255,1855232,2010,09/18/2022 04:45:51 PM,41.757639014,-87.556310458,"(41.757639014, -87.556310458)"
19411,HS325550,05/25/2010 04:50:00 PM,076XX S COLES AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,421,4,7,43,01A,1196255,1855232,2010,09/18/2022 04:45:51 PM,41.757639014,-87.556310458,"(41.757639014, -87.556310458)"
19412,HS325550,05/25/2010 04:50:00 PM,076XX S COLES AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,421,4,7,43,01A,1196255,1855232,2010,08/31/2022 04:51:30 PM,41.757639014,-87.556310458,"(41.757639014, -87.556310458)"
20427,HV302309,05/25/2012 04:33:00 AM,006XX E 88TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,632,6,6,44,01A,1182105,1846775,2012,09/18/2022 04:45:51 PM,41.73477109,-87.608428808,"(41.73477109, -87.608428808)"
20428,HV303630,05/25/2012 11:50:00 PM,065XX S KENWOOD AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,321,3,20,42,01A,1186195,1861860,2012,09/18/2022 04:45:51 PM,41.776070273,-87.592969398,"(41.776070273, -87.592969398)"
20429,HV303630,05/25/2012 11:55:00 PM,065XX S KENWOOD AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,321,3,20,42,01A,1186195,1861860,2012,09/18/2022 04:45:51 PM,41.776070273,-87.592969398,"(41.776070273, -87.592969398)"
20893,HW289910,05/25/2013 01:48:00 AM,014XX E 52ND ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,234,2,4,41,01A,1186917,1870950,2013,09/18/2022 04:45:51 PM,41.800996858,-87.590034549,"(41.800996858, -87.590034549)"
20894,HW290928,05/25/2013 09:21:00 PM,073XX S DANTE AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,324,3,5,43,01A,1187144,1856537,2013,08/31/2022 04:51:30 PM,41.761441022,-87.589659211,"(41.761441022, -87.589659211)"
20895,HW279403,05/25/2013 12:10:00 PM,012XX S KOLIN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1011,10,24,29,01A,1147576,1894155,2013,08/31/2022 04:51:30 PM,41.865517528,-87.733718513,"(41.865517528, -87.733718513)"
21395,HX276332,05/25/2014 08:01:00 PM,033XX W MAYPOLE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1123,11,28,27,01A,1154144,1900785,2014,09/18/2022 04:45:51 PM,41.88358253,-87.709430008,"(41.88358253, -87.709430008)"
21886,HY274367,05/25/2015 02:33:00 PM,041XX N HAMLIN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1723,17,39,16,01A,1150314,1927422,2015,09/18/2022 04:45:51 PM,41.95675242,-87.722797798,"(41.95675242, -87.722797798)"
21887,HY274555,05/25/2015 07:46:00 PM,000XX E 36TH PL,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,213,2,3,35,01A,1177520,1880982,2015,08/31/2022 04:51:30 PM,41.828743353,-87.624192644,"(41.828743353, -87.624192644)"
21888,HY274690,05/25/2015 08:38:00 PM,049XX W ERIE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1532,15,37,25,01A,1143218,1903861,2015,08/31/2022 04:51:30 PM,41.892234406,-87.749474726,"(41.892234406, -87.749474726)"
23312,JA278712,05/25/2017 03:28:00 PM,081XX S KIMBARK AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,411,4,8,45,01A,1186293,1851215,2017,08/31/2022 04:51:30 PM,41.746857087,-87.592946018,"(41.746857087, -87.592946018)"
23310,JA278250,05/25/2017 07:50:00 AM,082XX S ESCANABA AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,423,4,7,46,01A,1196924,1850978,2017,09/18/2022 04:45:51 PM,41.74594912,-87.55399993,"(41.74594912, -87.55399993)"
23311,JA278538,05/25/2017 12:45:00 PM,065XX S LAFLIN ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,725,7,17,67,01A,1167464,1861277,2017,08/31/2022 04:51:30 PM,41.77489244,-87.661652269,"(41.77489244, -87.661652269)"
23956,JB277522,05/25/2018 01:26:00 AM,068XX S MORGAN ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,724,7,17,68,01A,1170824,1859466,2018,09/18/2022 04:45:51 PM,41.769850162,-87.649387803,"(41.769850162, -87.649387803)"
23955,JB277538,05/25/2018 01:29:00 AM,008XX N CAMBRIDGE AVE,110,HOMICIDE,FIRST DEGREE MURDER,CHA GROUNDS,false,false,1823,18,27,8,01A,1172522,1906024,2018,08/31/2022 04:51:30 PM,41.897572198,-87.641789773,"(41.897572198, -87.641789773)"
23957,JB278940,05/25/2018 11:54:00 PM,091XX S ABERDEEN ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2222,22,21,73,01A,1170590,1844293,2018,09/18/2022 04:45:51 PM,41.72821853,-87.650686805,"(41.72821853, -87.650686805)"
24557,JC278422,05/25/2019 07:01:00 PM,001XX W 109TH PL,110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,true,false,513,5,34,49,01A,1177313,1832344,2019,09/18/2022 04:45:51 PM,41.695279885,-87.626418591,"(41.695279885, -87.626418591)"
24558,JC278685,05/25/2019 11:43:00 PM,004XX W 77TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,621,6,17,69,01A,1174853,1853877,2019,08/31/2022 04:51:30 PM,41.754424418,-87.634785654,"(41.754424418, -87.634785654)"
25394,JB479063,05/25/2020 05:33:00 AM,010XX N HAMLIN AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1112,11,27,23,01A,1150860,1906664,2020,09/18/2022 04:45:51 PM,41.899779997,-87.721335223,"(41.899779997, -87.721335223)"
25112,JD242716,05/25/2020 08:55:00 PM,028XX W WILCOX ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1124,11,27,27,01A,1157450,1899228,2020,09/18/2022 04:45:51 PM,41.879243377,-87.697332439,"(41.879243377, -87.697332439)"
25954,JE241847,05/25/2021 02:51:00 AM,047XX W ARTHINGTON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1131,11,24,25,01A,1144972,1895612,2021,09/18/2022 04:45:51 PM,41.869565231,-87.743241256,"(41.869565231, -87.743241256)"
25955,JE242183,05/25/2021 07:01:00 PM,076XX S SOUTH SHORE DR,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,421,4,7,43,01A,1196662,1855467,2021,09/18/2022 04:45:51 PM,41.758273773,-87.554811094,"(41.758273773, -87.554811094)"
26784,JF255198,05/25/2022 03:01:00 PM,054XX W MADISON ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1522,15,29,25,01A,1140252,1899493,2022,12/01/2022 03:45:22 PM,41.880302933,-87.760474828,"(41.880302933, -87.760474828)"
26783,JF254973,05/25/2022 11:23:00 AM,046XX N WINTHROP AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,1914,19,46,3,01A,1168164,1931012,2022,09/18/2022 04:45:51 PM,41.966235788,-87.657072182,"(41.966235788, -87.657072182)"
19608,HS326802,05/26/2010 07:35:00 AM,006XX N SAWYER AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,1121,11,27,23,01A,1154595,1904055,2010,08/31/2022 04:51:30 PM,41.892546722,-87.707686343,"(41.892546722, -87.707686343)"
19415,HS176538,05/26/2010 08:19:00 AM,116XX S NORMAL AVE,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,522,5,34,53,01A,1175057,1827671,2010,09/18/2022 04:45:51 PM,41.682506971,-87.634817245,"(41.682506971, -87.634817245)"
19416,HS266004,05/26/2010 08:39:00 AM,076XX S ASHLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,612,6,17,71,01A,1166999,1854148,2010,08/31/2022 04:51:30 PM,41.755339469,-87.663560389,"(41.755339469, -87.663560389)"
19417,HS328450,05/26/2010 11:39:00 PM,069XX S JEFFERY BLVD,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,331,3,5,43,01A,1190742,1859375,2010,09/18/2022 04:45:51 PM,41.769142611,-87.576380906,"(41.769142611, -87.576380906)"
19885,HT315830,05/26/2011 04:10:00 PM,105XX S STATE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,512,5,34,49,01A,1178119,1834990,2011,09/18/2022 04:45:51 PM,41.702522694,-87.623387722,"(41.702522694, -87.623387722)"
19884,HT314942,05/26/2011 08:45:00 AM,057XX S ADA ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,713,7,16,67,01A,1168306,1866755,2011,09/18/2022 04:45:51 PM,41.789906652,-87.658407993,"(41.789906652, -87.658407993)"
20430,HV303885,05/26/2012 02:16:00 AM,015XX S MILLARD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1014,10,24,29,01A,1152292,1892223,2012,08/31/2022 04:51:30 PM,41.860124203,-87.716456693,"(41.860124203, -87.716456693)"
20896,HW291146,05/26/2013 02:50:00 AM,010XX N NORTH BRANCH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1822,18,32,8,01A,1170115,1907039,2013,09/18/2022 04:45:51 PM,41.90041032,-87.650600669,"(41.90041032, -87.650600669)"
21161,HK572635,05/26/2013 05:50:00 AM,046XX S PRINCETON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,925,9,3,37,01A,1175074,1873894,2013,05/03/2023 04:46:05 PM,41.809348299,-87.633378629,"(41.809348299, -87.633378629)"
21397,HX277235,05/26/2014 03:18:00 PM,052XX W LAKE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1523,15,28,25,01A,1141450,1902028,2014,09/18/2022 04:45:51 PM,41.887237261,-87.75601322,"(41.887237261, -87.75601322)"
21400,HX276790,05/26/2014 07:18:00 AM,028XX W ARTHINGTON ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1135,11,28,27,01A,1157473,1895911,2014,09/18/2022 04:45:51 PM,41.870140733,-87.697338234,"(41.870140733, -87.697338234)"
21396,HX276620,05/26/2014 12:57:00 AM,054XX W HADDON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1524,15,37,25,01A,1139741,1907130,2014,08/31/2022 04:51:30 PM,41.901269153,-87.762164527,"(41.901269153, -87.762164527)"
22503,HZ280709,05/26/2016 03:21:00 PM,011XX W 63RD ST,110,HOMICIDE,FIRST DEGREE MURDER,BARBER SHOP/BEAUTY SALON,true,false,724,7,16,68,01A,1169630,1863017,2016,09/18/2022 04:45:51 PM,41.779620514,-87.653661615,"(41.779620514, -87.653661615)"
22873,HX361779,05/26/2016 08:22:00 PM,005XX E 47TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,223,2,3,38,01A,1180585,1873971,2016,08/31/2022 04:51:30 PM,41.809434647,-87.613163078,"(41.809434647, -87.613163078)"
23958,JB279042,05/26/2018 01:26:00 AM,023XX W 70TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,832,8,17,66,01A,1161838,1858186,2018,09/18/2022 04:45:51 PM,41.766529029,-87.682362215,"(41.766529029, -87.682362215)"
23961,JB278598,05/26/2018 01:37:00 PM,045XX W WEST END AVE,110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,1113,11,28,26,01A,1145967,1900587,2018,09/18/2022 04:45:51 PM,41.883198401,-87.739461917,"(41.883198401, -87.739461917)"
23960,JB280075,05/26/2018 09:11:00 PM,008XX W 76TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,621,6,17,71,01A,1172142,1854464,2018,09/18/2022 04:45:51 PM,41.756095195,-87.644703378,"(41.756095195, -87.644703378)"
24559,JC278908,05/26/2019 02:11:00 AM,013XX W HASTINGS ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1233,12,25,28,01A,1167746,1893853,2019,09/18/2022 04:45:51 PM,41.864278357,-87.659682244,"(41.864278357, -87.659682244)"
24654,JC279072,05/26/2019 06:35:00 AM,013XX W HASTINGS ST,110,HOMICIDE,FIRST DEGREE MURDER,CHA GROUNDS,true,false,1233,12,25,28,01A,1167752,1893853,2019,09/18/2022 04:45:51 PM,41.864278228,-87.659660218,"(41.864278228, -87.659660218)"
24560,JC279072,05/26/2019 06:48:00 AM,013XX W HASTINGS ST,110,HOMICIDE,FIRST DEGREE MURDER,CHA PARKING LOT,true,false,1233,12,25,28,01A,1167752,1893853,2019,09/18/2022 04:45:51 PM,41.864278228,-87.659660218,"(41.864278228, -87.659660218)"
25113,JD243541,05/26/2020 04:26:00 PM,000XX N HAMLIN BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1122,11,28,26,01A,1151058,1899959,2020,09/18/2022 04:45:51 PM,41.881376904,-87.720783774,"(41.881376904, -87.720783774)"
25114,JD243541,05/26/2020 04:26:00 PM,000XX N HAMLIN BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1122,11,28,26,01A,1151058,1899959,2020,09/18/2022 04:45:51 PM,41.881376904,-87.720783774,"(41.881376904, -87.720783774)"
25115,JD243805,05/26/2020 08:14:00 PM,075XX S CHAPPEL AVE,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,414,4,8,43,01A,1191181,1855329,2020,09/18/2022 04:45:51 PM,41.758029447,-87.574902532,"(41.758029447, -87.574902532)"
25116,JD243890,05/26/2020 10:22:00 PM,041XX W CRYSTAL ST,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,2534,25,37,23,01A,1148647,1908016,2020,09/18/2022 04:45:51 PM,41.903533056,-87.729428701,"(41.903533056, -87.729428701)"
25957,JE243607,05/26/2021 02:22:00 PM,076XX S CHAPPEL AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,414,4,8,43,01A,1191194,1854815,2021,08/31/2022 04:51:30 PM,41.756618673,-87.574871497,"(41.756618673, -87.574871497)"
25956,JE242582,05/26/2021 12:44:00 AM,030XX N CLIFTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,true,1933,19,44,6,01A,1168090,1920359,2021,09/18/2022 04:45:51 PM,41.937005129,-87.657653071,"(41.937005129, -87.657653071)"
19413,HS328237,05/27/2010 02:25:00 AM,008XX E 90TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,633,6,8,44,01A,1183372,1845481,2010,09/18/2022 04:45:51 PM,41.731190829,-87.603827294,"(41.731190829, -87.603827294)"
20433,HV305240,05/27/2012 02:11:00 AM,024XX W ROOSEVELT RD,110,HOMICIDE,FIRST DEGREE MURDER,BARBER SHOP/BEAUTY SALON,false,false,1135,11,28,28,01A,1160327,1894643,2012,09/18/2022 04:45:51 PM,41.866602715,-87.686895354,"(41.866602715, -87.686895354)"
20432,HV303680,05/27/2012 03:20:00 PM,053XX S JUSTINE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,934,9,16,61,01A,1166912,1869286,2012,09/18/2022 04:45:51 PM,41.796881935,-87.663447077,"(41.796881935, -87.663447077)"
21401,HX279114,05/27/2014 11:02:00 PM,023XX W 80TH ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,835,8,18,70,01A,1162234,1851552,2014,09/18/2022 04:45:51 PM,41.748316128,-87.681095074,"(41.748316128, -87.681095074)"
22506,HZ282115,05/27/2016 02:50:00 PM,067XX S LOOMIS BLVD,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,725,7,17,67,01A,1168161,1859932,2016,09/18/2022 04:45:51 PM,41.771186622,-87.659135818,"(41.771186622, -87.659135818)"
22505,HZ281572,05/27/2016 07:30:00 AM,056XX S WABASH AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,225,2,20,40,01A,1177677,1867636,2016,09/18/2022 04:45:51 PM,41.792117191,-87.624020769,"(41.792117191, -87.624020769)"
22507,HZ282773,05/27/2016 11:34:00 PM,037XX W 75TH PL,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,833,8,18,70,01A,1152749,1854456,2016,08/31/2022 04:51:30 PM,41.756477235,-87.715775322,"(41.756477235, -87.715775322)"
22504,HZ281378,05/27/2016 12:50:00 AM,072XX S ABERDEEN ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,733,7,17,68,01A,1170234,1856845,2016,09/18/2022 04:45:51 PM,41.762670663,-87.65162663,"(41.762670663, -87.65162663)"
23315,JA277236,05/27/2017 02:23:00 PM,026XX W 54TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,923,9,14,63,01A,1159539,1868754,2017,09/18/2022 04:45:51 PM,41.795576541,-87.690499393,"(41.795576541, -87.690499393)"
23313,JA270280,05/27/2017 05:18:00 PM,031XX W 13TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1022,10,24,29,01A,1155415,1893870,2017,08/31/2022 04:51:30 PM,41.864581605,-87.704948671,"(41.864581605, -87.704948671)"
23962,JB280624,05/27/2018 08:26:00 AM,050XX S DREXEL BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,223,2,4,39,01A,1183035,1871860,2018,09/18/2022 04:45:51 PM,41.803585208,-87.60424269,"(41.803585208, -87.60424269)"
